"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Brazil","BRA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","188463862170.398","204671754317.052","218180090101.977","219489170642.589","226951802444.437","232398645703.104","247969354965.212","258384067873.751","283705706525.378","310657748645.289","342966154504.399","381868537872.879","427464970641.338","487176363095.81","526900425028.37","554123521012.024","610960688344.948","641107493085.333","672969879569.773","718459683182.517","784557974035.307","751214260138.81","757449338497.958","735256072879.968","774959900815.486","835794253029.505","898395242581.413","930108594644.536","929550529487.75","958924326219.565","917211118029.012","926678475666.292","921636677088.89","967024426395.984","1023623112443.65","1066858840298.13","1090424301689.88","1127442527329.51","1131254386851.73","1136547951100.23","1186419100640.61","1202909097020.67","1239639467497.76","1253781634016.71","1325999012757.63","1368459252277.73","1422677453370.7","1509032133942.18","1585905180197","1583909921137.42","1703150236756.78","1770840632844.1","1804861597828.48","1859094488272.12","1868463501662.3","1802212206814.5","1743173232416.64","1766233131666.66","1797736844969.16","1819683217699.38","1760056587795.46","1843881119920.2","1899505377558.02","1961080794855.6","2028136327872.37","2074494382804.15",
"Barbados","BRB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1952658978.13138","2102945958.28804","2293488815.25593","2177015795.79499","2285972731.54075","2547370135.67407","2649350819.12371","2931139379.25577","3134027609.98628","3369656492.07877","3690090707.33554","3834473714.47323","3883317266.42714","3935380917.48569","3752352598.80454","3681057899.32418","3841559791.14055","3981477303.04947","4175651534.80747","4505236050.49308","4702252942.92575","4612921818.77254","4386845358.41557","4408834558.20714","4567569094.20243","4617731956.22693","4853428691.49267","4979179427.80065","5153718701.14615","5339252574.38739","5162651813.56145","4961313182.99568","4678889397.92359","4715996211.92084","4810824618.76933","4907714545.91523","5102868633.97329","5344749893.39647","5544026979.63733","5562580407.84196","5809958899.21421","5672526404.0074","5717191970.25111","5841568396.43838","5924027851.15045","6158350231.09115","6532195763.58308","6668012106.95058","6710251324.83512","6373579532.48337","5858548339.28011","5854200642.29805","5686889314.11823","5697997060.48008","5743998435.21408","5699619150","5780344250.61654","5818185598.11782","5803518805.99554","5817511077.59999","4804919086.45399","5190267687.6007","6017872511.55711","6127048645.01886","6333343263.91816","6504343545.82786",
"Brunei Darussalam","BRN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","9912272267.89615","9848309209.66318","11904059044.8316","13086612418.4455","14005179314.3602","17413814293.2045","15723288139.5098","12203657762.7171","12484528603.9686","12534388984.5446","12236497488.711","11880752639.9944","11238334169.2837","11472489831.7877","11296288084.0505","10988327048.8558","11278756616.4487","11607042426.7693","11244830875.618","11173578043.1446","11284502058.5432","11436537451.0601","11433413507.5779","12158742971.3512","11349316081.3304","11832878906.9191","12244033143.1515","12423538115.8353","12915688987.5154","13378513545.1324","13392499225.471","13391973527.4748","13940831854.3091","13416151463.6479","12892826165.4277","12647829762.7913","12994552864.5932","13481121714.8966","13604222581.2368","13315162382.5279","12981233119.3701","12930296870.1247","12609894752.9469","12777445780.0952","12784137461.5724","13278735842.9555","13429260053.625","13215632407.1015","13000438095.7254","13147036779.4979","13679822692.2189","13771417606.902",
"Bhutan","BTN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","126311212.051553","129692690.12441","131201349.548041","133126190.949982","139993192.572191","135363168.738005","147484467.111233","159137560.782369","170478518.081892","178646088.218144","187593999.442569","215962517.145629","223391139.340414","246693104.693754","257934068.232727","268325027.287451","298893144.602371","385734526.793258","404123930.550951","433849538.315426","478896647.442211","476943344.281171","498886988.870284","508796713.190136","533989801.395013","571764867.157183","603584570.491821","636020230.797729","673634664.004838","727417465.574037","751822818.964787","806919209.637853","891192074.385711","960585283.615957","1010125138.87137","1080178039.16497","1141108777.66963","1324881877.57243","1384891723.57233","1491078191.02509","1668991759.59852","1810676784.15218","1904194983.13207","1937258289.82484","2051190106.33281","2187815803.36833","2373253832.39027","2422779966.72395","2507622616.54362","2651940022.25787","2380954251.4208","2486224986.25084","2615853471.18587","2737023911.63804","2942261348.45564","3177790168.58628",
"Botswana","BWA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","203297646.310888","216193392.770107","230606288.144643","244260590.446339","260949209.017402","276120678.761373","293637827.376465","311034576.440118","343901775.878978","395911433.315038","463692530.432643","583423075.814774","737224722.544914","894277062.41177","972953726.998367","1055131834.82994","1167475696.06134","1307713344.76305","1495145303.78854","1676784360.54518","1877778848.23491","2047996824.33982","2297146530.42091","2599146160.6333","2821253171.4171","3022275113.05842","3269283371.12699","3657737271.88202","4369166056.00913","4939753185.09045","5274313873.08845","5667709608.2008","5833040675.49628","5944807979.21822","6160480628.0856","6593587689.50958","6977980665.54234","7558959721.65963","7592496073.43073","8326480944.19697","8491986059.02571","8513264763.90086","9029979997.34259","9447697367.92895","9703335214.03812","10145481816.2871","10994036837.1472","11630872553.1126","12009117014.1882","10310519328.3503","11353915357.5123","12130342700.3127","12109617148.6354","13454136663.42","14220638232.789","13530748844.505","14505561464.3559","15102375175.8986","15734967212.8207","16212015762.4196","14796887965.3696","16560125447.6096","17468616755.5627","18029021881.095","17527834937.7785","17399198450.9626",
"Central African Republic","CAF","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","980371513.739357","1028934744.09243","990722163.67209","983717651.45014","1004182171.74198","1013697588.23369","1020233745.25506","1067946130.32709","1082941302.66553","1159738545.69334","1186793864.44662","1200207036.99646","1200196629.10311","1222867622.78433","1300385612.42636","1305652006.45951","1376581799.61343","1428977736.69122","1446257441.61914","1410605202.96195","1347429290.3509","1326618707.6053","1428977736.69122","1312851666.6817","1437332673.07483","1493779882.6376","1547227016.94335","1470809662.02268","1495962938.26696","1525542171.15668","1492780724.87637","1484532469.39956","1389164942.66891","1393822474.94131","1462119071.07866","1567392310.30149","1504695160.78436","1584443041.5758","1658914120.44075","1718634612.46088","1675850364.88825","1750672710.15363","1813986527.35151","1716076872.67107","1818953694.45096","1835473623.16461","1923045637.77901","2011650635.80801","2052972574.3655","2229266675.80904","2332499967.93604","2430339369.3364","2553162918.71416","1624016454.05115","1625333052.55944","1695825714.19282","1776382808.69192","1856804600.57752","1927167163.54408","1986909345.61394","2004791529.66202","2024497026.49048","2033686256.48235","2047921417.64834","2078640238.88184","2172168656.51218",
"Canada","CAN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","276385908059.151","285128800638.552","306307703908.028","322534170982.217","344002045346.374","365733342374.397","390455782959.693","402424895568.735","422579437508.508","443991674454.406","456950517397.954","475314650671.813","501550450510.347","535297982389.479","553272089249.577","561822374580.195","594909644370.074","615938668639.395","638949991969.794","662752153582.223","677181588350.121","700307780942.98","678134984073.747","695510522515.037","736535693822.227","771430403355.963","787796151895.929","819875334674.611","856038716216.907","876047164404.839","877825083275.001","859469276531.644","867122560316.335","890168135899.429","930172731125.229","955123017248.51","971254674627.055","1012825994794.92","1052254162075.79","1106350585213.86","1163200843613.23","1185012000891.58","1220553536588.13","1242601434048.71","1281027191102.52","1322153985116.97","1357031663572.77","1384849517992.3","1398634398326.82","1357862999005.37","1399831914632.5","1443747363549.13","1469094677743.48","1503263081057.7","1546458845944.07","1556510380200.23","1572675533072.03","1620387912547.73","1664834560154.15","1696606794629.52","1611127783961.78","1706998394665.32","1787149136135.45","1822053687169.68","1859337753256.2","1891740160107.82",
"Central Europe and the Baltics","CEB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","747652989072.988","666366252243.004","633478690962.563","634802040679.395","658216608402.021","695812203050.709","727027590135.076","743277824341.724","762854060648.267","777356319923.598","808032125753.83","832316694940.427","861800288032.615","896245379774.168","948891284091.252","995480894776.611","1061586539226.78","1128878811816.45","1173607586997.64","1131096726054.26","1148498328336.39","1189850824005.63","1199821456540.4","1207835174789.79","1247233889201.67","1297144243677.59","1333558317977.66","1401664884446.4","1471094563284.51","1530413893927.59","1479893284865.72","1577162479351.97","1640878132518.42","1652697842075.3","1687327482198.07","1727266718893.41",
"Switzerland","CHE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","196839065454.774","208022069019.488","216881827355.653","228437147456.19","244019221182.565","253344433994.343","258641471339.228","267345761752.129","277073152912.184","290951955564.815","309787236276.999","312713629841.14","319870828024.087","332563241880.503","343199265081.793","351960670660.83","355684783213.029","350007134559.434","356137677392.592","369813376246.222","376100097923.17","377810715525.731","382528304336.173","389798785657.422","406285463225.414","415062747429.696","426233426971.8","440528626383.252","451801924205.647","463796392622.083","467296547356.45","461941446601.359","456589426851.921","447158041157.217","465114861421.351","484158477551.541","486870573206.165","497083252159.406","510882848604.35","519466067256.275","538339395342.966","546910823425.202","548991327622.523","547430971526.72","561592621839.375","578171312685.584","602074779439.36","626056585014.773","641905809443.95","629485513283.088","650010711944.314","659160657118.589","666570517717.021","678809578498.348","696074580680.37","706199008878.656","719698645165.924","729920856964.874","754208481229.163","762620333380.6","745421277740.833","791460198101.875","819432798585.826","826197715652.355","837684620415.719","848575173117.719",
"Channel Islands","CHI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10650550531.1342","10266424333.8754","10381926033.3796","9784585181.16353","9832914292.38795","10071569130.6786","10109273770.329","10231901695.1297","10416739087.3022","10533640271.4811","10699371928.6621","9747472425.32923","10716059398.8152","11288507155.9037","11707875863.1821","","",
"Chile","CHL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","26275664125.0674","27725978494.5169","28815827040.3647","30454488579.4691","31204014436.8887","31413343021.734","35014387052.3099","36270742031.799","37566955711.0659","39108395437.0641","39771076474.1111","43577595609.5563","43267163670.3658","41087469485.9866","41600890292.2375","36494895964.0875","37810425597.6727","42025983481.558","45399335593.8651","49229142623.601","53252287646.3653","56830116589.3263","50293481314.1023","47811382482.5795","49716049397.1484","51482161643.7612","54265063038.9036","57921900186.3915","62179629420.7548","68620417335.9924","71089876109.5537","76603750426.1864","85414661278.3917","91125130548.8196","95751374590.6832","104613573720.419","112056685779.901","120339623825.598","125370887065.113","125027832953.909","131243743563.397","135383217071.739","139719269577.32","146318553366.968","156084225513.955","165194933117.629","175189211415.667","184243394522.927","191225100461.158","189087132632.604","200151851762.225","212609096429.355","225695909224.96","233163076995.037","237342873662.271","242450355830.884","246700604515.86","250050047209.619","260027117802.785","261702273348.86","245634546877.039","273483125955.671","279127595176.477","281017358307.658","288900250332.819","296005043455.575",
